title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Project Management Analyst (NCT),https://www.naukri.com/job-listings-project-management-analyst-nct-deutsche-bank-ag-pune-1-to-4-years-190124910457,https://img.naukimg.com/logo_images/groups/v1/468918.gif,Deutsche Bank,https://www.naukri.com/deutsche-bank-jobs-careers-39012,https://www.ambitionbox.com/reviews/deutsche-bank-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,2798  Reviews,1-4 Yrs,Not disclosed,Pune,Your skills and experience,Project Management,project methodologies,change lifecycle,agile,change management,Change,Pivotal Methodology,Project,11 Days Ago
Senior Program Manager - Professional Services,https://www.naukri.com/job-listings-senior-program-manager-professional-services-icertis-solutions-pune-12-to-16-years-190124500696,https://img.naukimg.com/logo_images/groups/v1/4602181.gif,Icertis,https://www.naukri.com/icertis-jobs-careers-737137,https://www.ambitionbox.com/reviews/icertis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,225  Reviews,12-16 Yrs,Not disclosed,Pune,Candidate must possess an engineering degree from a reputed institutePrior experience i...,Supply chain,Interpersonal skills,Contract management,Project management,Consulting,Client engagement,Project planning,Customer relationship,11 Days Ago
Project Manager - US - Pune location,https://www.naukri.com/job-listings-project-manager-us-pune-location-emcure-pune-maharashtra-4-to-8-years-190124008605,https://img.naukimg.com/logo_images/groups/v1/431460.gif,Emcure,https://www.naukri.com/emcure-jobs-careers-14826,https://www.ambitionbox.com/reviews/emcure-pharmaceuticals-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,1726  Reviews,4-8 Yrs,Not disclosed,"Pune, Maharashtra",JD:The project Manager is responsible for overseeing the planning and implementation o...,Project Management,Project Planning,US Market,Planning,Project,Management,,,12 Days Ago
Sr Program Controls Specialist,https://www.naukri.com/job-listings-sr-program-controls-specialist-honeywell-pune-industrial-7-to-10-years-180124501846,https://img.naukri.com/logo_images/v3/763442.gif,Honeywell,https://www.naukri.com/honeywell-jobs-careers-491667,https://www.ambitionbox.com/reviews/honeywell-automation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,1352  Reviews,7-10 Yrs,Not disclosed,"Pune, Industrial","When you join Honeywell, you become a member of our global team of thinkers, innovato...",ERP,Change management,SAP,Project control,Project management,Data structures,Scheduling,MS Office,12 Days Ago
Project Mgmt Specialist II,https://www.naukri.com/job-listings-project-mgmt-specialist-ii-honeywell-pune-industrial-3-to-10-years-180124501845,https://img.naukri.com/logo_images/v3/763442.gif,Honeywell,https://www.naukri.com/honeywell-jobs-careers-491667,https://www.ambitionbox.com/reviews/honeywell-automation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,1352  Reviews,3-10 Yrs,Not disclosed,"Pune, Industrial",Cost monitoring on a regular basis and tracking any deviations against the estimated co...,Fabrication,Order management,Presales,Instrumentation,Scheduling,Refinery,Resource management,Petrochemical,12 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-schneider-electric-india-pvt-ltd-pune-8-to-12-years-180124500457,https://img.naukimg.com/logo_images/groups/v1/20302.gif,Schneider Electric,https://www.naukri.com/schneider-electric-jobs-careers-18252,https://www.ambitionbox.com/reviews/schneider-electric-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,3415  Reviews,8-12 Yrs,Not disclosed,Pune,Assumes full responsibility and accountability for facilitating delivery of a premium e...,Interpersonal skills,Excel,Field sales,Scheduling,Customer service,Management,Order processing,Contract Administrator,13 Days Ago
Technical Project Manager - Windchill PLM,https://www.naukri.com/job-listings-technical-project-manager-windchill-plm-cummins-pune-maharashtra-6-to-9-years-180124010654,https://www.naukri.com/hotjobs/images/v3/cummins.gif,Cummins,https://www.naukri.com/cummins-jobs-careers-13512,https://www.ambitionbox.com/reviews/cummins-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,3540  Reviews,6-9 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra","Intermediate level of relevant work experience, including team leadership experience, r...",Technical Project Management,transformation Projects,Windchill,PLM,IT Operations Management,Conflict Management,Agile,PPM,12 Days Ago
Lead Engineer,https://www.naukri.com/job-listings-lead-engineer-fiserv-pune-maharashtra-10-to-12-years-180124007775,https://img.naukimg.com/logo_images/groups/v1/240920.gif,Fiserv,https://www.naukri.com/fiserv-jobs-careers-27654,https://www.ambitionbox.com/reviews/fiserv-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,1933  Reviews,10-12 Yrs,Not disclosed,"Pune, Maharashtra",We are seeking a candidate with extensive and up-to-date hands-on experience in full-st...,Application Development,Java,Cloud Technologies,Payments,Data Architecture,Cloud Applications,UI,Functional Specifications,13 Days Ago
Supervisor Project Management Engineering,https://www.naukri.com/job-listings-supervisor-project-management-engineering-te-connectivity-india-private-limited-pune-12-to-16-years-170124911342,https://img.naukimg.com/logo_images/groups/v1/1254260.gif,TE Connectivity,https://www.naukri.com/te-connectivity-jobs-careers-182641,https://www.ambitionbox.com/reviews/te-connectivity-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,863  Reviews,12-16 Yrs,Not disclosed,Pune,Job OverviewTE Connectivitys Engineering Project Management Teams manage cross function...,Project Management Engineering,Procurement,Product management,PMP,Change management,SAP,Product design,Product development,13 Days Ago
Infrastructure Security / Project Manager,https://www.naukri.com/job-listings-infrastructure-security-project-manager-deutsche-bank-ag-pune-5-to-10-years-170124908822,https://img.naukimg.com/logo_images/groups/v1/468918.gif,Deutsche Bank,https://www.naukri.com/deutsche-bank-jobs-careers-39012,https://www.ambitionbox.com/reviews/deutsche-bank-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,2798  Reviews,5-10 Yrs,Not disclosed,Pune,We are looking for a senior technical project manager to join the Infrastructure Securi...,Unix Admin,RedHat,project management,data analysis,project scheduling,Solaris,unix administration,change management,14 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-aptara-pune-maharashtra-3-to-6-years-170124011282,https://img.naukimg.com/logo_images/groups/v1/241400.gif,Aptara,https://www.naukri.com/aptara-jobs-careers-5459,https://www.ambitionbox.com/reviews/aptara-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,1031  Reviews,3-6 Yrs,Not disclosed,"Pune, Maharashtra(Phursungi)",Responsibilities:Handle international Clients.Handle a team and ensure proper work allo...,Team Management,Project Coordination,Communication Skills,Client Coordination,Report Preparation,Chat,Client Interaction,Email Communication,13 Days Ago
Senior Process Executive/Project Management -Pune,https://www.naukri.com/job-listings-senior-process-executive-project-management-pune-cognizant-pune-maharashtra-2-to-5-years-160124003357,https://www.naukri.com/hotjobs/images/v3/cognizant_apr22.gif,Cognizant,https://www.naukri.com/cognizant-jobs-careers-2114,https://www.ambitionbox.com/reviews/cognizant-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,41267  Reviews,2-5 Yrs,Not disclosed,"Pune, Maharashtra","Strong communication skills (proficient in English (C1-C2 level), written and spoken) P...",Project Management,Coordination experience,management in learning,Senior,Process,Coordination,Learning Management,Project,15 Days Ago
Associate Project Manager,https://www.naukri.com/job-listings-associate-project-manager-siemens-limited-pune-0-to-2-years-150124501086,https://img.naukimg.com/logo_images/groups/v1/40604.gif,Siemens,https://www.naukri.com/siemens-jobs-careers-73816,https://www.ambitionbox.com/reviews/siemens-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,4154  Reviews,0-2 Yrs,Not disclosed,Pune,Strong verbal and written communication skills . Added Advantage . PMP certificationKno...,PLM,ITIL certified,PMP,Customer satisfaction,project governance,Project scheduling,Management,Budgeting,15 Days Ago
Advanced Project Engr,https://www.naukri.com/job-listings-advanced-project-engr-honeywell-pune-3-to-6-years-230124502158,https://img.naukri.com/logo_images/v3/763442.gif,Honeywell,https://www.naukri.com/honeywell-jobs-careers-491667,https://www.ambitionbox.com/reviews/honeywell-automation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,1352  Reviews,3-6 Yrs,Not disclosed,Pune,At least 5+ years of experience in Simulation for refining / petrochemical process and ...,Fabrication,Engineering services,Plant operations,Aerospace,Heat exchangers,Refinery,VB,Petrochemical,7 Days Ago
SQL Developer,https://www.naukri.com/job-listings-sql-developer-intertrust-group-mumbai-maharashtra-bangalore-rural-karnataka-1-to-4-years-260124004360,https://img.naukimg.com/logo_images/groups/v1/7694537.gif,Intertrust Group,https://www.naukri.com/csc-jobs-careers-169930,https://www.ambitionbox.com/reviews/intertrust-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,191  Reviews,1-4 Yrs,Not disclosed,"Hybrid - Mumbai, Maharashtra, Bangalore Rural, Karnataka",Shift Timings: 12:00 pm to 9:00 pm (IST)  Bachelors Degree in Computer Science / Engine...,SSRS,Stored Procedures,SQL Development,Unix Scripting,SQL Queries,Data Warehousing,SQL DBA,Python,5 Days Ago
"Sr. Program Manager, Global Conferences",https://www.naukri.com/job-listings-sr-program-manager-global-conferences-gartner-mumbai-bangalore-bengaluru-4-to-9-years-150124500147,https://img.naukimg.com/logo_images/groups/v1/4656351.gif,Gartner,https://www.naukri.com/gartner-jobs-careers-82369,https://www.ambitionbox.com/reviews/gartner-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,416  Reviews,4-9 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru","Secure keynote speakers, panels and case studies. What youll need: . Bachelors Degree i...",Sales,Project management,Consulting,Market research,Sales process,Medical insurance,Research,Stakeholder management,15 Days Ago
SSO Study Start-Up Manager,https://www.naukri.com/job-listings-sso-study-start-up-manager-novartis-healthcare-pvt-ltd-mumbai-5-to-7-years-310124500764,https://img.naukimg.com/logo_images/groups/v1/4613591.gif,Novartis,https://www.naukri.com/novartis-jobs-careers-5331,https://www.ambitionbox.com/reviews/novartis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,1387  Reviews,5-7 Yrs,Not disclosed,Mumbai,"Ensures that study start-up activities are conducted and completed on time, including p...",Clinical operations,GCP,Site selection,Conflict resolution,Project management,Diversity and Inclusion,Clinical trials,IRB,Just Now
PMO Analyst,https://www.naukri.com/job-listings-pmo-analyst-nomura-capital-india-private-limited-mumbai-5-to-6-years-290124502133,https://img.naukimg.com/logo_images/groups/v1/882188.gif,Nomura,https://www.naukri.com/nomura-jobs-careers-1246862,https://www.ambitionbox.com/reviews/nomura-holdings-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,443  Reviews,5-6 Yrs,Not disclosed,Mumbai,Analysis and Process Improvement - Demonstrated problem solving skills and experience d...,Computer science,Process optimization,Financial reporting,Financial analysis,Process improvement,Manager Technology,Business management,Stakeholder management,1 Day Ago
Senior Project Manager - Corporate Interior,https://www.naukri.com/job-listings-senior-project-manager-corporate-interior-space-matrix-design-consultants-pvt-ltd-mumbai-8-to-10-years-220124502478,https://img.naukimg.com/logo_images/groups/v1/4043268.gif,Space Matrix Design Consultants,https://www.naukri.com/space-matrix-design-consultants-jobs-careers-184366,https://www.ambitionbox.com/reviews/space-matrix-design-consultants-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,98  Reviews,8-10 Yrs,Not disclosed,Mumbai,. You are a project management professional with minimum 8 years of experience in the b...,Building construction,Program management,Architecture,Customer satisfaction,Project management,Manager Technology,Management,Supervision,8 Days Ago
Technology Project Manager,https://www.naukri.com/job-listings-technology-project-manager-wunderman-thompson-commerce-mumbai-8-to-12-years-220124501712,https://img.naukimg.com/logo_images/groups/v1/261570.gif,wunderman thompson commerce,https://www.naukri.com/wunderman-thompson-jobs-careers-472837,https://www.ambitionbox.com/reviews/wunderman-thompson-commerce-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,67  Reviews,8-12 Yrs,Not disclosed,Mumbai,Minimum 5 years of experience in managing Enterprise Level / Large Scale Information Te...,PMP,Change management,Drupal,Project management,CMS,Application development,Scrum,Project delivery,8 Days Ago
Scrum Master,https://www.naukri.com/job-listings-scrum-master-wunderman-thompson-commerce-mumbai-3-to-6-years-220124501703,https://img.naukimg.com/logo_images/groups/v1/261570.gif,wunderman thompson commerce,https://www.naukri.com/wunderman-thompson-jobs-careers-472837,https://www.ambitionbox.com/reviews/wunderman-thompson-commerce-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,67  Reviews,3-6 Yrs,Not disclosed,Mumbai,". What you will need . Bachelors degree in a related field (e.g., Project Management, P...",Business administration,Training,Conflict resolution,Project management,Pharma,Agile,Scrum,Budgeting,8 Days Ago
Senior Project Manager - Corporate Interior,https://www.naukri.com/job-listings-senior-project-manager-corporate-interior-space-matrix-mumbai-8-to-9-years-220124501526,,Space Matrix,https://www.naukri.com/space-matrix-jobs-careers-857622,https://www.ambitionbox.com/reviews/space-matrix-design-consultants-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,98  Reviews,8-9 Yrs,Not disclosed,Mumbai,You are required to act as a focal point of contact between the Client (or his represen...,Building construction,Program management,Architecture,Customer satisfaction,Project management,Corporate,Manager Technology,Management,8 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-worleyparsons-sdn-bhd-mumbai-navi-mumbai-9-to-15-years-220124500663,https://img.naukimg.com/logo_images/groups/v1/56696.gif,Worleyparsons,https://www.naukri.com/worleyparsons-jobs-careers-74040,https://www.ambitionbox.com/reviews/worley-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,858  Reviews,9-15 Yrs,Not disclosed,"Mumbai, Navi Mumbai",WorleyParsons Sdn Bhd is looking for Project Manager to join our dynamic team and embar...,Training,Project evaluation,Quality standards,Customer satisfaction,Transition,Management,Budgeting,Transit,9 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-worleyparsons-sdn-bhd-mumbai-9-to-15-years-160124502233,https://img.naukimg.com/logo_images/groups/v1/56696.gif,Worleyparsons,https://www.naukri.com/worleyparsons-jobs-careers-74040,https://www.ambitionbox.com/reviews/worley-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,858  Reviews,9-15 Yrs,Not disclosed,Mumbai,WorleyParsons Sdn Bhd is looking for Project Manager to join our dynamic team and emba...,Training,Project evaluation,Quality standards,Customer satisfaction,Transition,Management,Budgeting,Quality,14 Days Ago
Java Program Manager,https://www.naukri.com/job-listings-java-program-manager-tech-mahindra-navi-mumbai-maharashtra-12-to-22-years-150124005209,https://www.naukri.com/hotjobs/images/v3/TechM_Feb23.gif,Tech Mahindra,https://www.naukri.com/tech-mahindra-jobs-careers-1066,https://www.ambitionbox.com/reviews/tech-mahindra-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,27288  Reviews,12-22 Yrs,Not disclosed,"Navi Mumbai, Maharashtra","14+ years of relevant experience in Banking domain (Digital, Internet, Retail)1 to 3 Y...",Java,Bfsi,Retail Banking,Loan Origination,Microservice,Lending,Corporate Banking,J2EE,15 Days Ago
Project Manager- Transmission Project,https://www.naukri.com/job-listings-project-manager-transmission-project-adani-group-navi-mumbai-maharashtra-15-to-20-years-150124003703,https://www.naukri.com/hotjobs/images/v3/adani2.gif,Adani Group,https://www.naukri.com/adani-group-jobs-careers-8474,https://www.ambitionbox.com/reviews/adani-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,1038  Reviews,15-20 Yrs,Not disclosed,"Navi Mumbai, Maharashtra",Should have technical knowledge of EHV Transmission and Substations works Produce Cash ...,Substation,Project Engineering,Project Management,Transmission Line,220KV Transmission line,GIS,GI,Line,16 Days Ago
